ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr2,117310000,117320000,chr2,117340000,117350000,1.5
chr2,117310000,117320000,chr2,117440000,117450000,1.5
chr11,11670000,11680000,chr11,11730000,11740000,1.5
chr2,120970000,120980000,chr2,121000000,121010000,1.5
chr11,69750000,69760000,chr11,69990000,70000000,1.5
chr11,4490000,4500000,chr11,4590000,4600000,1.5
chr2,127310000,127320000,chr2,127330000,127340000,1.5
chr2,140040000,140050000,chr2,140060000,140070000,1.5
chr10,128740000,128750000,chr10,128820000,128830000,1.5
chr10,127160000,127170000,chr10,127330000,127340000,1.5
chr10,117950000,117960000,chr10,118100000,118110000,1.5
chr10,117940000,117950000,chr10,118090000,118100000,1.5
chr10,117860000,117870000,chr10,118090000,118100000,1.5
chr10,117790000,117800000,chr10,118090000,118100000,1.5
chr10,111510000,111520000,chr10,111570000,111580000,1.5
chr10,99240000,99250000,chr10,99260000,99270000,1.5
chr10,98740000,98750000,chr10,98880000,98890000,1.5
chr10,98680000,98690000,chr10,98880000,98890000,1.5
chr10,96620000,96630000,chr10,96820000,96830000,1.5
chr11,69260000,69270000,chr11,69390000,69400000,1.5
chr11,70520000,70530000,chr11,70610000,70620000,1.5
chr10,96370000,96380000,chr10,96620000,96630000,1.5
chr11,107450000,107460000,chr11,107470000,107480000,1.5
chr2,9590000,9600000,chr2,9750000,9760000,1.5
chr12,100880000,100890000,chr12,100900000,100910000,1.5
chr12,84970000,84980000,chr12,84990000,85000000,1.5
chr12,84190000,84200000,chr12,84220000,84230000,1.5
chr2,11190000,11200000,chr2,11250000,11260000,1.5
chr12,80790000,80800000,chr12,80810000,80820000,1.5
chr12,79620000,79630000,chr12,80130000,80140000,1.5
chr12,73690000,73700000,chr12,73710000,73720000,1.5
chr12,70960000,70970000,chr12,71130000,71140000,1.5
chr12,15810000,15820000,chr12,16130000,16140000,1.5
chr11,118150000,118160000,chr11,118220000,118230000,1.5
chr11,116080000,116090000,chr11,116130000,116140000,1.5
chr11,115480000,115490000,chr11,115560000,115570000,1.5
chr11,115410000,115420000,chr11,115530000,115540000,1.5
chr11,107440000,107450000,chr11,107470000,107480000,1.5
chr11,87420000,87430000,chr11,87440000,87450000,1.5
chr2,18910000,18920000,chr2,18960000,18970000,1.5
chr11,107370000,107380000,chr11,107470000,107480000,1.5
chr2,23040000,23050000,chr2,23060000,23070000,1.5
chr11,101620000,101630000,chr11,101650000,101660000,1.5
chr2,25150000,25160000,chr2,25270000,25280000,1.5
chr11,100590000,100600000,chr11,100620000,100630000,1.5
chr11,100470000,100480000,chr11,100540000,100550000,1.5
chr11,99170000,99180000,chr11,99200000,99210000,1.5
chr11,99130000,99140000,chr11,99200000,99210000,1.5
chr2,29820000,29830000,chr2,29930000,29940000,1.5
chr11,98480000,98490000,chr11,98550000,98560000,1.5
chr11,98480000,98490000,chr11,98510000,98520000,1.5
chr11,97940000,97950000,chr11,97990000,98000000,1.5
chr2,30360000,30370000,chr2,30390000,30400000,1.5
chr10,96400000,96410000,chr10,96620000,96630000,1.5
chr10,93070000,93080000,chr10,93540000,93550000,1.5
chr9,32490000,32500000,chr9,32930000,32940000,1.5
chr9,61910000,61920000,chr9,61940000,61950000,1.5
chr9,114410000,114420000,chr9,114490000,114500000,1.5
chr3,37630000,37640000,chr3,37720000,37730000,1.5
chr3,52250000,52260000,chr3,52920000,52930000,1.5
chr9,101060000,101070000,chr9,101070000,101080000,1.5
chr9,96400000,96410000,chr9,96670000,96680000,1.5
chr9,96370000,96380000,chr9,96390000,96400000,1.5
chr9,88350000,88360000,chr9,88380000,88390000,1.5
chr9,77910000,77920000,chr9,78100000,78110000,1.5
chr3,52260000,52270000,chr3,52850000,52860000,1.5
chr9,66980000,66990000,chr9,67040000,67050000,1.5
chr9,66610000,66620000,chr9,66940000,66950000,1.5
chr3,52260000,52270000,chr3,52920000,52930000,1.5
chr3,60470000,60480000,chr3,60500000,60510000,1.5
chr3,65930000,65940000,chr3,65970000,65980000,1.5
chr9,56410000,56420000,chr9,56460000,56470000,1.5
chr9,116110000,116120000,chr9,116180000,116190000,1.5
chr9,45980000,45990000,chr9,46150000,46160000,1.5
chr9,45110000,45120000,chr9,45130000,45140000,1.5
chr3,68960000,68970000,chr3,68980000,68990000,1.5
chr9,42030000,42040000,chr9,42260000,42270000,1.5
chr9,32920000,32930000,chr9,32960000,32970000,1.5
chr9,32910000,32920000,chr9,32930000,32940000,1.5
chr9,32720000,32730000,chr9,32930000,32940000,1.5
chr3,89170000,89180000,chr3,89200000,89210000,1.5
chr9,32700000,32710000,chr9,32920000,32930000,1.5
chr9,32700000,32710000,chr9,32790000,32800000,1.5
chr9,32700000,32710000,chr9,32730000,32740000,1.5
chr9,32610000,32620000,chr9,32660000,32670000,1.5
chr9,32590000,32600000,chr9,32930000,32940000,1.5
chr9,32590000,32600000,chr9,32900000,32910000,1.5
chr3,36840000,36850000,chr3,36860000,36870000,1.5
chr9,116170000,116180000,chr9,116380000,116390000,1.5
chr2,158710000,158720000,chr2,158790000,158800000,1.5
chr10,42860000,42870000,chr10,42900000,42910000,1.5
chr10,81500000,81510000,chr10,81540000,81550000,1.5
chr10,80290000,80300000,chr10,80320000,80330000,1.5
chr10,80010000,80020000,chr10,80050000,80060000,1.5
chr10,80010000,80020000,chr10,80030000,80040000,1.5
chr10,79680000,79690000,chr10,79740000,79750000,1.5
chr10,75290000,75300000,chr10,75510000,75520000,1.5
chr10,68230000,68240000,chr10,68280000,68290000,1.5
chr10,68200000,68210000,chr10,68230000,68240000,1.5
chr10,68190000,68200000,chr10,68230000,68240000,1.5
chr10,68140000,68150000,chr10,68280000,68290000,1.5
chr10,68030000,68040000,chr10,68270000,68280000,1.5
chr10,68030000,68040000,chr10,68230000,68240000,1.5
chr10,68030000,68040000,chr10,68130000,68140000,1.5
chr10,67530000,67540000,chr10,67580000,67590000,1.5
chr10,40370000,40380000,chr10,40440000,40450000,1.5
chr9,116330000,116340000,chr9,116380000,116390000,1.5
chr10,19490000,19500000,chr10,19510000,19520000,1.5
chr10,19180000,19190000,chr10,19590000,19600000,1.5
chr3,21960000,21970000,chr3,22040000,22050000,1.5
chr10,18960000,18970000,chr10,19120000,19130000,1.5
chr10,18950000,18960000,chr10,19120000,19130000,1.5
chr10,18910000,18920000,chr10,19070000,19080000,1.5
chr10,12810000,12820000,chr10,12870000,12880000,1.5
chr10,12810000,12820000,chr10,12820000,12830000,1.5
chr10,12800000,12810000,chr10,12880000,12890000,1.5
chr10,12800000,12810000,chr10,12820000,12830000,1.5
chr9,123000000,123010000,chr9,123020000,123030000,1.5
chr9,121710000,121720000,chr9,121740000,121750000,1.5
chr9,119930000,119940000,chr9,120120000,120130000,1.5
chr9,116360000,116370000,chr9,116380000,116390000,1.5
chr9,42240000,42250000,chr9,42460000,42470000,1.5
