ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr6,99380000,99390000,chr12,87390000,87400000,2.5
chr11,4320000,4330000,chr11,4790000,4800000,2.5
chr5,92860000,92870000,chr5,93630000,93640000,2.5
chr11,115270000,115280000,chr11,115420000,115430000,2.5
chr1,173150000,173160000,chr1,173250000,173260000,2.5
chr11,29590000,29600000,chr11,30080000,30090000,2.5
chr6,127360000,127370000,chr6,127400000,127410000,2.5
chr10,126410000,126420000,chr10,126510000,126520000,2.5
chr5,65190000,65200000,chr5,65320000,65330000,2.5
chr2,93290000,93300000,chr2,93690000,93700000,2.5
chr11,98990000,99000000,chr11,99050000,99060000,2.5
chr10,110600000,110610000,chr10,111400000,111410000,2.5
chr5,33970000,33980000,chr5,34120000,34130000,2.5
chr10,110570000,110580000,chr10,110670000,110680000,2.5
chr11,98800000,98810000,chr11,99050000,99060000,2.5
chr17,50600000,50610000,chr17,50860000,50870000,2.5
chr5,114270000,114280000,chr5,125940000,125950000,2.5
chr7,16630000,16640000,chr16,4670000,4680000,2.5
chr6,66480000,66490000,chr15,96490000,96500000,2.5
chr1,163180000,163190000,chr1,163900000,163910000,2.5
chr12,70350000,70360000,chr12,70440000,70450000,2.5
chr11,98760000,98770000,chr11,98880000,98890000,2.5
chr7,16880000,16890000,chr7,17030000,17040000,2.5
chr1,163180000,163190000,chr1,163710000,163720000,2.5
chr5,31350000,31360000,chr5,31500000,31510000,2.5
chr2,29680000,29690000,chr2,29980000,29990000,2.5
chr18,3330000,3340000,chr18,3500000,3510000,2.5
chr11,49980000,49990000,chr11,50100000,50110000,2.5
chr16,55860000,55870000,chr16,55950000,55960000,2.5
chr5,28330000,28340000,chr5,28390000,28400000,2.5
chr5,115220000,115230000,chr5,115790000,115800000,2.5
chr12,71570000,71580000,chr12,72230000,72240000,2.5
chr11,51780000,51790000,chr11,52120000,52130000,2.5
chr17,66460000,66470000,chr17,66860000,66870000,2.5
chr12,73940000,73950000,chr12,77870000,77880000,2.5
chr11,51880000,51890000,chr11,52070000,52080000,2.5
chr12,74300000,74310000,chr12,74700000,74710000,2.5
chr6,83720000,83730000,chr6,83780000,83790000,2.5
chr10,116020000,116030000,chr10,118070000,118080000,2.5
chr10,119560000,119570000,chr10,119650000,119660000,2.5
chr7,4810000,4820000,chr7,4960000,4970000,2.5
chr12,17040000,17050000,chr12,17380000,17390000,2.5
chr10,118240000,118250000,chr10,118430000,118440000,2.5
chr17,56210000,56220000,chr17,56410000,56420000,2.5
chr11,45660000,45670000,chr11,45890000,45900000,2.5
chr17,84540000,84550000,chr17,84700000,84710000,2.5
chr17,53610000,53620000,chr17,53780000,53790000,2.5
chr2,84550000,84560000,chr2,84610000,84620000,2.5
chr6,129180000,129190000,chr6,135310000,135320000,2.5
chr6,91060000,91070000,chr6,91630000,91640000,2.5
chr1,165990000,166000000,chr1,166230000,166240000,2.5
chr1,165930000,165940000,chr1,166000000,166010000,2.5
chr1,164470000,164480000,chr1,164540000,164550000,2.5
chr6,134870000,134880000,chr6,136770000,136780000,2.5
chr2,84550000,84560000,chr2,84870000,84880000,2.5
chr2,84550000,84560000,chr2,84880000,84890000,2.5
chr6,136410000,136420000,chr6,143110000,143120000,2.5
chr5,110560000,110570000,chr5,110660000,110670000,2.5
chr12,33450000,33460000,chr12,33510000,33520000,2.5
chr11,100680000,100690000,chr11,100860000,100870000,2.5
chr11,100330000,100340000,chr11,100480000,100490000,2.5
chr12,35590000,35600000,chr12,35700000,35710000,2.5
chr16,75850000,75860000,chr16,77010000,77020000,2.5
chr16,75760000,75770000,chr16,77010000,77020000,2.5
chr17,52300000,52310000,chr17,52600000,52610000,2.5
chr1,183790000,183800000,chr1,184050000,184060000,2.5
chr17,87190000,87200000,chr17,87280000,87290000,2.5
chr6,146590000,146600000,chr6,148160000,148170000,2.5
chr11,60980000,60990000,chr11,61080000,61090000,2.5
chr1,145850000,145860000,chr1,146040000,146050000,2.5
chr4,19510000,19520000,chr4,19870000,19880000,2.5
chr13,112590000,112600000,chr13,113200000,113210000,2.5
chr15,72960000,72970000,chr15,74760000,74770000,2.5
chr14,54980000,54990000,chr14,55190000,55200000,2.5
chr15,66620000,66630000,chr15,67000000,67010000,2.5
chr3,86640000,86650000,chr3,86780000,86790000,2.5
chr9,114340000,114350000,chr9,114660000,114670000,2.5
chr7,148250000,148260000,chr7,148400000,148410000,2.5
chr4,32700000,32710000,chr4,33330000,33340000,2.5
chr3,51450000,51460000,chr3,51540000,51550000,2.5
chr13,112580000,112590000,chr13,113220000,113230000,2.5
chr9,110810000,110820000,chr9,110890000,110900000,2.5
chr15,12090000,12100000,chr15,12210000,12220000,2.5
chr14,54850000,54860000,chr14,55170000,55180000,2.5
chr9,114550000,114560000,chr9,114840000,114850000,2.5
chr15,25770000,25780000,chr15,25870000,25880000,2.5
chr4,32470000,32480000,chr4,32540000,32550000,2.5
chr13,112650000,112660000,chr13,113220000,113230000,2.5
chr3,126360000,126370000,chr3,126530000,126540000,2.5
chr1,60990000,61000000,chr1,61190000,61200000,2.5
chr3,79070000,79080000,chr3,79390000,79400000,2.5
chr9,107480000,107490000,chr9,107790000,107800000,2.5
chr8,11550000,11560000,chr8,26730000,26740000,2.5
chr9,44580000,44590000,chr9,44770000,44780000,2.5
chr3,127340000,127350000,chr3,127460000,127470000,2.5
chr19,12540000,12550000,chr19,12890000,12900000,2.5
chr1,36360000,36370000,chr1,36600000,36610000,2.5
chr14,55010000,55020000,chr14,55170000,55180000,2.5
chr7,121230000,121240000,chr7,121460000,121470000,2.5
chr3,88480000,88490000,chr3,95450000,95460000,2.5
chr13,55530000,55540000,chr13,55630000,55640000,2.5
chr8,107640000,107650000,chr8,107810000,107820000,2.5
chr13,63530000,63540000,chr13,63910000,63920000,2.5
chr8,97600000,97610000,chr8,98410000,98420000,2.5
chr9,32450000,32460000,chr9,32770000,32780000,2.5
chr9,123660000,123670000,chr9,123980000,123990000,2.5
chr3,108590000,108600000,chr3,108640000,108650000,2.5
chr13,91060000,91070000,chr13,91620000,91630000,2.5
chr9,32510000,32520000,chr9,32770000,32780000,2.5
chr13,93120000,93130000,chr13,100110000,100120000,2.5
chr19,10810000,10820000,chr19,11480000,11490000,2.5
chr9,32550000,32560000,chr9,32770000,32780000,2.5
chr4,43910000,43920000,chr4,44070000,44080000,2.5
chr9,32600000,32610000,chr9,32770000,32780000,2.5
chr15,76100000,76110000,chr15,76490000,76500000,2.5
chr1,88240000,88250000,chr1,88320000,88330000,2.5
chr19,53510000,53520000,chr19,53880000,53890000,2.5
chr14,37770000,37780000,chr14,37940000,37950000,2.5
chr1,88240000,88250000,chr1,88310000,88320000,2.5
chr13,97190000,97200000,chr13,97250000,97260000,2.5
chr4,44030000,44040000,chr4,44320000,44330000,2.5
chr7,134430000,134440000,chr7,134590000,134600000,2.5
chr7,134430000,134440000,chr7,134710000,134720000,2.5
chr9,116080000,116090000,chr9,116250000,116260000,2.5
chr9,106720000,106730000,chr9,106780000,106790000,2.5
chr8,74860000,74870000,chr8,74940000,74950000,2.5
chr15,61990000,62000000,chr15,62560000,62570000,2.5
chr19,32190000,32200000,chr19,32350000,32360000,2.5
chr9,72380000,72390000,chr9,72460000,72470000,2.5
chr14,20830000,20840000,chr14,20880000,20890000,2.5
chr4,15230000,15240000,chr4,15880000,15890000,2.5
chr9,56780000,56790000,chr9,57750000,57760000,2.5
chr19,41550000,41560000,chr19,42050000,42060000,2.5
chr8,36490000,36500000,chr8,36550000,36560000,2.5
chr14,52500000,52510000,chr14,52720000,52730000,2.5
chr8,74680000,74690000,chr8,74940000,74950000,2.5
chr8,36740000,36750000,chr8,36770000,36780000,2.5
chr3,130820000,130830000,chr3,131220000,131230000,2.5
chr1,52060000,52070000,chr1,52280000,52290000,2.5
chr14,28180000,28190000,chr14,28250000,28260000,2.5
chr3,51450000,51460000,chr3,53260000,53270000,2.5
chr8,48610000,48620000,chr8,48650000,48660000,2.5
chr14,28180000,28190000,chr14,28280000,28290000,2.5
chr19,36380000,36390000,chr19,36480000,36490000,2.5
chr14,45670000,45680000,chr14,45830000,45840000,2.5
chr19,34360000,34370000,chr19,34570000,34580000,2.5
chr3,137650000,137660000,chr3,137800000,137810000,2.5
chr19,32360000,32370000,chr19,32830000,32840000,2.5
chr9,64650000,64660000,chr9,64850000,64860000,2.5
chr3,52420000,52430000,chr3,52660000,52670000,2.5
chr3,52060000,52070000,chr3,52680000,52690000,2.5
chr9,63560000,63570000,chr9,64670000,64680000,2.5
chr8,74680000,74690000,chr8,87500000,87510000,2.5
chr14,20640000,20650000,chr14,21000000,21010000,2.5
chr19,41550000,41560000,chr19,42160000,42170000,2.5
chr1,54970000,54980000,chr1,55100000,55110000,2.5
chr4,32340000,32350000,chr4,32670000,32680000,2.5
chr4,32340000,32350000,chr4,32540000,32550000,2.5
chr13,113180000,113190000,chr13,113280000,113290000,2.5
chr1,39890000,39900000,chr1,39960000,39970000,2.5
chr19,17340000,17350000,chr19,17460000,17470000,2.5
chr1,39890000,39900000,chr1,39970000,39980000,2.5
chr3,52060000,52070000,chr3,52200000,52210000,2.5
chr4,32260000,32270000,chr4,32510000,32520000,2.5
chr3,52060000,52070000,chr3,52260000,52270000,2.5
chr1,60800000,60810000,chr16,91680000,91690000,2.5
chr8,74790000,74800000,chr8,74940000,74950000,2.5
chr14,52730000,52740000,chr14,52890000,52900000,2.5
chr19,29320000,29330000,chr19,29520000,29530000,2.5
chr1,60800000,60810000,chr1,61190000,61200000,2.5
chr14,52510000,52520000,chr14,52720000,52730000,2.5
chr1,60210000,60220000,chr1,60920000,60930000,2.5
chr9,78240000,78250000,chr9,78320000,78330000,2.5
chr14,16220000,16230000,chr14,16360000,16370000,2.5
chr8,74760000,74770000,chr8,74840000,74850000,2.5
chr10,19210000,19220000,chr10,22020000,22030000,2.5
chr9,74860000,74870000,chr9,74890000,74900000,2.5
chr14,20640000,20650000,chr14,20800000,20810000,2.5
chr19,41920000,41930000,chr19,42000000,42010000,2.5
chr3,88740000,88750000,chr3,88890000,88900000,2.5
chr19,11130000,11140000,chr19,11600000,11610000,2.5
chr7,121210000,121220000,chr7,142900000,142910000,2.5
chr10,18720000,18730000,chr10,22020000,22030000,2.5
chr15,96420000,96430000,chr15,96530000,96540000,2.5
chr9,21130000,21140000,chr9,21220000,21230000,2.5
chr3,103010000,103020000,chr3,103650000,103660000,2.5
chr1,93960000,93970000,chr1,94070000,94080000,2.5
chr1,108210000,108220000,chr1,108510000,108520000,2.5
chr14,75240000,75250000,chr14,75390000,75400000,2.5
chr4,107560000,107570000,chr4,108290000,108300000,2.5
chr10,17700000,17710000,chr10,17950000,17960000,2.5
chr10,17700000,17710000,chr10,17860000,17870000,2.5
chr3,103180000,103190000,chr3,103610000,103620000,2.5
chr4,102180000,102190000,chr4,102660000,102670000,2.5
chr4,100990000,101000000,chr4,101030000,101040000,2.5
chrX,7410000,7420000,chrX,7650000,7660000,2.5
chr15,85890000,85900000,chr15,86010000,86020000,2.5
chr10,17440000,17450000,chr10,17760000,17770000,2.5
chr13,44600000,44610000,chr13,44890000,44900000,2.5
chr15,81290000,81300000,chr15,81560000,81570000,2.5
chr14,75590000,75600000,chr14,75850000,75860000,2.5
chr14,78700000,78710000,chr14,79090000,79100000,2.5
chrX,7220000,7230000,chrX,7290000,7300000,2.5
chr9,15080000,15090000,chr9,15160000,15170000,2.5
chr4,122560000,122570000,chr4,122660000,122670000,2.5
chr7,80660000,80670000,chr7,80720000,80730000,2.5
chr7,80660000,80670000,chr7,80730000,80740000,2.5
chr8,129380000,129390000,chr8,129450000,129460000,2.5
chr7,80690000,80700000,chr7,120400000,120410000,2.5
chr19,3760000,3770000,chr19,4010000,4020000,2.5
chr10,18890000,18900000,chr10,19040000,19050000,2.5
chr10,18880000,18890000,chr10,19310000,19320000,2.5
chr13,24720000,24730000,chr13,24890000,24900000,2.5
chr13,24730000,24740000,chr13,24890000,24900000,2.5
chr10,18780000,18790000,chr10,19230000,19240000,2.5
chr13,30830000,30840000,chr13,31080000,31090000,2.5
chr15,5410000,5420000,chr15,5700000,5710000,2.5
chr13,30880000,30890000,chr13,31000000,31010000,2.5
chr15,5410000,5420000,chr15,5790000,5800000,2.5
chr13,41460000,41470000,chr13,41660000,41670000,2.5
chr14,79300000,79310000,chr14,79730000,79740000,2.5
chr4,86250000,86260000,chr4,86530000,86540000,2.5
chr15,5460000,5470000,chr15,6550000,6560000,2.5
chr3,52420000,52430000,chr3,52450000,52460000,2.5
chr10,12720000,12730000,chr10,12770000,12780000,2.5
chr3,106250000,106260000,chr3,106520000,106530000,2.5
chr19,8790000,8800000,chr19,8930000,8940000,2.5
chr3,105690000,105700000,chr3,107130000,107140000,2.5
chr3,106580000,106590000,chr3,107130000,107140000,2.5
chr3,30950000,30960000,chr3,32290000,32300000,2.5
chr3,89850000,89860000,chr3,90090000,90100000,2.5
chr19,57420000,57430000,chr19,57500000,57510000,2.5
chr14,63450000,63460000,chr14,63790000,63800000,2.5
chr14,64950000,64960000,chr14,65050000,65060000,2.5
chr4,59340000,59350000,chr4,59370000,59380000,2.5
chr15,78890000,78900000,chr15,79170000,79180000,2.5
chr4,62010000,62020000,chr4,62130000,62140000,2.5
chr3,103660000,103670000,chr3,115410000,115420000,2.5
chr5,92860000,92870000,chr5,93560000,93570000,2.0
chr3,100930000,100940000,chr3,101090000,101100000,2.0
chr5,115220000,115230000,chr5,115600000,115610000,2.0
chr14,103200000,103210000,chr14,103490000,103500000,2.0
chr11,72600000,72610000,chr11,72990000,73000000,2.0
chr3,106840000,106850000,chr3,107950000,107960000,2.0
chr5,97340000,97350000,chr5,104470000,104480000,2.0
chr16,91510000,91520000,chr16,91680000,91690000,2.0
chr14,103200000,103210000,chr14,103410000,103420000,2.0
chr11,98760000,98770000,chr11,98820000,98830000,2.0
chr11,75980000,75990000,chr11,76220000,76230000,2.0
chr2,29640000,29650000,chr2,29980000,29990000,2.0
chr3,130410000,130420000,chr3,130650000,130660000,2.0
chr3,95640000,95650000,chr3,95690000,95700000,2.0
chr5,136430000,136440000,chr5,136670000,136680000,2.0
chr14,103200000,103210000,chr14,103860000,103870000,2.0
chr3,142220000,142230000,chr3,142540000,142550000,2.0
chr11,107300000,107310000,chr11,107340000,107350000,2.0
chr2,29680000,29690000,chr2,29830000,29840000,2.0
chr5,115940000,115950000,chr5,116160000,116170000,2.0
chr17,29630000,29640000,chr17,29900000,29910000,2.0
chr3,94930000,94940000,chr3,95070000,95080000,2.0
chr3,108060000,108070000,chr3,108450000,108460000,2.0
chr5,114270000,114280000,chr5,135480000,135490000,2.0
chr17,29620000,29630000,chr17,29850000,29860000,2.0
chr5,98320000,98330000,chr5,98440000,98450000,2.0
chr2,25010000,25020000,chr2,25110000,25120000,2.0
chr14,52510000,52520000,chr14,52740000,52750000,2.0
chr17,29680000,29690000,chr17,29900000,29910000,2.0
chr14,55130000,55140000,chr14,55270000,55280000,2.0
chr14,122310000,122320000,chr14,122360000,122370000,2.0
chr3,60270000,60280000,chr7,52710000,52720000,2.0
chr17,31340000,31350000,chr17,31700000,31710000,2.0
chr3,100870000,100880000,chr3,101080000,101090000,2.0
chr3,130860000,130870000,chr3,131220000,131230000,2.0
chr11,69800000,69810000,chr11,70050000,70060000,2.0
chr5,138060000,138070000,chr5,138210000,138220000,2.0
chr16,91440000,91450000,chr16,91930000,91940000,2.0
chr17,25710000,25720000,chr17,25860000,25870000,2.0
chr11,115270000,115280000,chr11,115390000,115400000,2.0
chr14,55130000,55140000,chr14,55300000,55310000,2.0
chr5,138060000,138070000,chr5,138120000,138130000,2.0
chr5,121550000,121560000,chr5,121650000,121660000,2.0
chr3,95770000,95780000,chr5,124770000,124780000,2.0
chr2,22530000,22540000,chr2,22630000,22640000,2.0
chr15,27520000,27530000,chr15,27640000,27650000,2.0
chr2,22940000,22950000,chr2,23010000,23020000,2.0
chr5,86600000,86610000,chr5,93630000,93640000,2.0
chr3,68770000,68780000,chr3,137520000,137530000,2.0
chr3,100930000,100940000,chr3,101080000,101090000,2.0
chr17,24590000,24600000,chr17,25020000,25030000,2.0
chr5,137740000,137750000,chr5,137940000,137950000,2.0
chr17,29400000,29410000,chr17,29750000,29760000,2.0
chr5,86600000,86610000,chr5,87230000,87240000,2.0
chr11,115130000,115140000,chr11,115390000,115400000,2.0
chr14,52500000,52510000,chr14,52870000,52880000,2.0
chr11,116230000,116240000,chr11,117680000,117690000,2.0
chr14,52500000,52510000,chr14,52950000,52960000,2.0
chr11,106640000,106650000,chr16,46000000,46010000,2.0
chr11,100330000,100340000,chr11,100400000,100410000,2.0
chr3,130410000,130420000,chr3,130640000,130650000,2.0
chr3,126360000,126370000,chr3,126490000,126500000,2.0
chr2,43600000,43610000,chr2,44770000,44780000,2.0
chr15,12130000,12140000,chr15,12210000,12220000,2.0
chr5,108020000,108030000,chr5,108130000,108140000,2.0
chr14,54850000,54860000,chr14,55270000,55280000,2.0
chr11,102090000,102100000,chr11,102140000,102150000,2.0
chr15,5500000,5510000,chr15,5700000,5710000,2.0
chr5,108020000,108030000,chr5,108490000,108500000,2.0
chr17,5800000,5810000,chr17,6070000,6080000,2.0
chr14,54850000,54860000,chr14,55300000,55310000,2.0
chr5,108150000,108160000,chr5,108490000,108500000,2.0
chr3,93350000,93360000,chr9,123270000,123280000,2.0
chr15,12040000,12050000,chr15,25910000,25920000,2.0
chr14,66870000,66880000,chr14,67480000,67490000,2.0
chr11,95240000,95250000,chr11,95520000,95530000,2.0
chr5,108180000,108190000,chr5,108490000,108500000,2.0
chr2,25010000,25020000,chr2,25400000,25410000,2.0
chr5,123440000,123450000,chr17,35060000,35070000,2.0
chr5,109000000,109010000,chr5,109090000,109100000,2.0
chr17,15840000,15850000,chr17,17760000,17770000,2.0
chr17,29080000,29090000,chr17,30110000,30120000,2.0
chr17,28390000,28400000,chr17,28740000,28750000,2.0
chr14,54980000,54990000,chr14,55270000,55280000,2.0
chr11,100700000,100710000,chr11,100870000,100880000,2.0
chr14,54980000,54990000,chr14,55300000,55310000,2.0
chr17,28390000,28400000,chr17,28460000,28470000,2.0
chr17,26700000,26710000,chr17,27070000,27080000,2.0
chr3,87680000,87690000,chr3,87840000,87850000,2.0
chr14,54840000,54850000,chr14,55220000,55230000,2.0
chr3,103180000,103190000,chr3,103600000,103610000,2.0
chr14,52730000,52740000,chr14,52870000,52880000,2.0
chr11,87230000,87240000,chr11,87550000,87560000,2.0
chr11,106350000,106360000,chr11,106400000,106410000,2.0
chr17,29400000,29410000,chr17,29610000,29620000,2.0
chr14,52730000,52740000,chr14,52950000,52960000,2.0
chr3,88740000,88750000,chr3,88900000,88910000,2.0
chr17,15960000,15970000,chr17,17370000,17380000,2.0
chr5,134800000,134810000,chr5,135160000,135170000,2.0
chr15,5410000,5420000,chr15,6530000,6540000,2.0
chr3,75360000,75370000,chr3,79390000,79400000,2.0
chr11,106240000,106250000,chr11,106400000,106410000,2.0
chr5,105280000,105290000,chr5,105480000,105490000,2.0
chr5,114270000,114280000,chr5,114350000,114360000,2.0
chr5,105540000,105550000,chr5,105660000,105670000,2.0
chr2,25010000,25020000,chr2,25180000,25190000,2.0
chr2,30210000,30220000,chr2,30660000,30670000,2.0
chr3,88310000,88320000,chr3,90090000,90100000,2.0
chr2,58000000,58010000,chr2,61410000,61420000,2.0
chr2,30270000,30280000,chr2,30480000,30490000,2.0
chr11,87210000,87220000,chr11,87400000,87410000,2.0
chr17,29230000,29240000,chr17,29610000,29620000,2.0
chr14,52860000,52870000,chr14,52950000,52960000,2.0
chr5,124480000,124490000,chr5,139850000,139860000,2.0
chr2,31470000,31480000,chr13,51880000,51890000,2.0
chr3,79050000,79060000,chr3,79430000,79440000,2.0
chr5,105540000,105550000,chr5,105750000,105760000,2.0
chr17,29230000,29240000,chr17,29530000,29540000,2.0
chr3,105690000,105700000,chr3,106520000,106530000,2.0
chr2,52170000,52180000,chr2,53050000,53060000,2.0
chr17,26640000,26650000,chr17,27270000,27280000,2.0
chr13,24530000,24540000,chr13,24710000,24720000,2.0
chr14,37670000,37680000,chr14,37940000,37950000,2.0
chr13,48600000,48610000,chr13,48970000,48980000,2.0
chr2,128210000,128220000,chr2,131080000,131090000,2.0
chr2,128830000,128840000,chr2,129020000,129030000,2.0
chr4,135510000,135520000,chr4,135600000,135610000,2.0
chr4,135430000,135440000,chr4,135660000,135670000,2.0
chr2,129000000,129010000,chr2,129120000,129130000,2.0
chr4,59330000,59340000,chr4,59370000,59380000,2.0
chr13,48610000,48620000,chr13,49330000,49340000,2.0
chr16,33000000,33010000,chr16,33050000,33060000,2.0
chr4,134050000,134060000,chr4,134400000,134410000,2.0
chr4,62060000,62070000,chr4,62220000,62230000,2.0
chr4,59290000,59300000,chr4,59370000,59380000,2.0
chr4,62060000,62070000,chr4,63060000,63070000,2.0
chr16,23980000,23990000,chr16,25010000,25020000,2.0
chr3,19150000,19160000,chr3,19350000,19360000,2.0
chr12,102130000,102140000,chr12,102240000,102250000,2.0
chr15,81130000,81140000,chr15,81560000,81570000,2.0
chr2,153460000,153470000,chr2,153560000,153570000,2.0
chr15,83170000,83180000,chr15,83340000,83350000,2.0
chr12,107020000,107030000,chr12,107240000,107250000,2.0
chr2,154420000,154430000,chr2,154610000,154620000,2.0
chr4,135570000,135580000,chr4,135840000,135850000,2.0
chr12,86100000,86110000,chr12,86330000,86340000,2.0
chr2,127880000,127890000,chr2,128320000,128330000,2.0
chr4,149070000,149080000,chr4,149320000,149330000,2.0
chr12,80790000,80800000,chr12,81050000,81060000,2.0
chr4,149220000,149230000,chr4,149610000,149620000,2.0
chr13,93120000,93130000,chr13,93400000,93410000,2.0
chr12,81210000,81220000,chr12,86110000,86120000,2.0
chr12,81210000,81220000,chr12,103860000,103870000,2.0
chr16,43890000,43900000,chr16,44170000,44180000,2.0
chr4,46520000,46530000,chr4,46590000,46600000,2.0
chr4,149070000,149080000,chr4,149610000,149620000,2.0
chr13,73870000,73880000,chr18,61000000,61010000,2.0
chr2,127980000,127990000,chr2,128150000,128160000,2.0
chr4,59210000,59220000,chr4,59560000,59570000,2.0
chr15,76180000,76190000,chr15,76300000,76310000,2.0
chr13,55610000,55620000,chr13,55740000,55750000,2.0
chr15,76180000,76190000,chr15,76430000,76440000,2.0
chr2,128120000,128130000,chr2,128320000,128330000,2.0
chr15,76190000,76200000,chr15,76340000,76350000,2.0
chr15,76190000,76200000,chr15,76430000,76440000,2.0
chr4,143000000,143010000,chr4,154250000,154260000,2.0
chr4,59170000,59180000,chr4,59590000,59600000,2.0
chr4,59180000,59190000,chr4,59370000,59380000,2.0
chr13,43360000,43370000,chr13,43540000,43550000,2.0
chr4,132070000,132080000,chr4,132390000,132400000,2.0
chr4,107740000,107750000,chr4,108000000,108010000,2.0
chr4,128860000,128870000,chr4,129010000,129020000,2.0
chr4,108130000,108140000,chr4,108870000,108880000,2.0
chr13,22020000,22030000,chr13,23510000,23520000,2.0
chr15,97300000,97310000,chr15,97410000,97420000,2.0
chr4,116390000,116400000,chr4,116660000,116670000,2.0
chr15,97300000,97310000,chr15,97490000,97500000,2.0
chr4,116390000,116400000,chr4,116800000,116810000,2.0
chr15,100730000,100740000,chr15,100810000,100820000,2.0
chr13,24700000,24710000,chr13,24890000,24900000,2.0
chr15,100580000,100590000,chr15,101090000,101100000,2.0
chr4,128670000,128680000,chr4,129220000,129230000,2.0
chr2,156680000,156690000,chr2,156960000,156970000,2.0
chr13,24690000,24700000,chr13,24920000,24930000,2.0
chr13,24690000,24700000,chr13,24890000,24900000,2.0
chr4,126230000,126240000,chr4,126690000,126700000,2.0
chr4,120860000,120870000,chr4,122550000,122560000,2.0
chr13,24530000,24540000,chr13,24950000,24960000,2.0
chr4,126230000,126240000,chr4,126640000,126650000,2.0
chr15,100270000,100280000,chr15,100560000,100570000,2.0
chr15,100270000,100280000,chr15,100550000,100560000,2.0
chr13,24500000,24510000,chr13,24890000,24900000,2.0
chr8,129370000,129380000,chr12,35730000,35740000,2.0
chr16,4880000,4890000,chr16,5010000,5020000,2.0
chr13,13650000,13660000,chr13,49400000,49410000,2.0
chr13,9010000,9020000,chr13,9170000,9180000,2.0
chr12,111720000,111730000,chr12,111970000,111980000,2.0
chr17,34030000,34040000,chr17,34230000,34240000,2.0
chr12,111720000,111730000,chr12,112270000,112280000,2.0
chr4,131590000,131600000,chr4,132060000,132070000,2.0
chr2,172840000,172850000,chr2,173400000,173410000,2.0
chr4,107740000,107750000,chr4,108290000,108300000,2.0
chr13,41910000,41920000,chr13,42230000,42240000,2.0
chr13,41580000,41590000,chr13,41700000,41710000,2.0
chr13,41470000,41480000,chr13,41660000,41670000,2.0
chr2,158510000,158520000,chr2,158620000,158630000,2.0
chr4,131420000,131430000,chr4,131560000,131570000,2.0
chr13,3530000,3540000,chr13,3890000,3900000,2.0
chr15,96460000,96470000,chr15,97490000,97500000,2.0
chr16,10840000,10850000,chr16,11170000,11180000,2.0
chr13,5770000,5780000,chr13,74900000,74910000,2.0
chr16,8820000,8830000,chr16,13430000,13440000,2.0
chr4,129780000,129790000,chr4,130470000,130480000,2.0
chr4,108130000,108140000,chr4,108670000,108680000,2.0
chr13,30880000,30890000,chr13,31060000,31070000,2.0
chr12,80740000,80750000,chr12,81050000,81060000,2.0
chr13,93250000,93260000,chr14,26060000,26070000,2.0
chr11,116930000,116940000,chr11,117180000,117190000,2.0
chr4,19850000,19860000,chr4,19930000,19940000,2.0
chr5,65720000,65730000,chr5,65920000,65930000,2.0
chr2,75470000,75480000,chr2,75820000,75830000,2.0
chr14,20640000,20650000,chr14,21160000,21170000,2.0
chr5,65190000,65200000,chr5,65290000,65300000,2.0
chr12,15820000,15830000,chr12,17390000,17400000,2.0
chr16,89930000,89940000,chr16,89970000,89980000,2.0
chr2,75730000,75740000,chr2,75800000,75810000,2.0
chr4,19510000,19520000,chr4,19630000,19640000,2.0
chr16,84700000,84710000,chr16,87710000,87720000,2.0
chr5,64880000,64890000,chr5,66250000,66260000,2.0
chr12,12290000,12300000,chr12,16140000,16150000,2.0
chr5,64880000,64890000,chr5,65320000,65330000,2.0
chr14,15170000,15180000,chr14,15530000,15540000,2.0
chr16,84580000,84590000,chr16,87350000,87360000,2.0
chr4,32140000,32150000,chr4,32540000,32550000,2.0
chr14,11280000,11290000,chr14,20800000,20810000,2.0
chr3,52060000,52070000,chr3,52430000,52440000,2.0
chr12,33410000,33420000,chr12,33500000,33510000,2.0
chr15,59970000,59980000,chr19,39000000,39010000,2.0
chr16,76330000,76340000,chr16,77010000,77020000,2.0
chr15,55380000,55390000,chr15,55660000,55670000,2.0
chr12,12290000,12300000,chr12,12420000,12430000,2.0
chr13,96140000,96150000,chr13,96480000,96490000,2.0
chr4,11420000,11430000,chr4,11890000,11900000,2.0
chr5,73540000,73550000,chr5,73650000,73660000,2.0
chr15,27950000,27960000,chr15,28110000,28120000,2.0
chr15,36140000,36150000,chr15,36270000,36280000,2.0
chr4,8840000,8850000,chr4,19630000,19640000,2.0
chr5,73140000,73150000,chr5,125870000,125880000,2.0
chr4,11080000,11090000,chr4,11410000,11420000,2.0
chr4,11080000,11090000,chr4,11480000,11490000,2.0
chr16,91060000,91070000,chr16,91640000,91650000,2.0
chr11,118010000,118020000,chr11,118110000,118120000,2.0
chr16,91060000,91070000,chr16,91590000,91600000,2.0
chr4,14750000,14760000,chr4,16090000,16100000,2.0
chr5,72590000,72600000,chr5,73020000,73030000,2.0
chr5,69970000,69980000,chr5,89190000,89200000,2.0
chr15,36580000,36590000,chr19,46830000,46840000,2.0
chr11,120770000,120780000,chr11,121090000,121100000,2.0
chr5,65880000,65890000,chr5,66250000,66260000,2.0
chr15,50330000,50340000,chr15,50530000,50540000,2.0
