ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr4,132030000,132040000,chr4,132070000,132080000,1.5
chr6,99390000,99400000,chr6,99420000,99430000,1.5
chr1,105710000,105720000,chr1,160190000,160200000,1.5
chr6,106760000,106770000,chr6,106800000,106810000,1.5
chr8,128520000,128530000,chr8,128540000,128550000,1.5
chr11,69680000,69690000,chr11,69750000,69760000,1.5
chr11,69630000,69640000,chr11,69660000,69670000,1.5
chr8,122930000,122940000,chr8,123040000,123050000,1.5
chr11,69260000,69270000,chr11,69360000,69370000,1.5
chr2,11630000,11640000,chr2,11680000,11690000,1.5
chr8,123000000,123010000,chr8,123040000,123050000,1.5
chr8,123000000,123010000,chr8,123100000,123110000,1.5
chr11,68450000,68460000,chr11,68480000,68490000,1.5
chr2,11620000,11630000,chr2,11680000,11690000,1.5
chr11,58950000,58960000,chr11,60110000,60120000,1.5
chr11,55020000,55030000,chr11,55090000,55100000,1.5
chr8,126580000,126590000,chr8,126830000,126840000,1.5
chr9,21280000,21290000,chr9,21430000,21440000,1.5
chr14,56570000,56580000,chr14,56810000,56820000,1.5
chr11,54520000,54530000,chr11,54560000,54570000,1.5
chr1,136600000,136610000,chr1,136670000,136680000,1.5
chr9,32590000,32600000,chr9,32620000,32630000,1.5
chr9,32590000,32600000,chr9,32630000,32640000,1.5
chr9,32590000,32600000,chr9,32660000,32670000,1.5
chr9,32610000,32620000,chr9,32730000,32740000,1.5
chr9,32610000,32620000,chr9,32900000,32910000,1.5
chr11,46340000,46350000,chr11,46370000,46380000,1.5
chr9,32650000,32660000,chr9,32740000,32750000,1.5
chr11,46300000,46310000,chr11,46460000,46470000,1.5
chr9,32700000,32710000,chr9,32740000,32750000,1.5
chr9,32720000,32730000,chr9,32920000,32930000,1.5
chr11,69750000,69760000,chr11,69990000,70000000,1.5
chr11,69920000,69930000,chr11,70020000,70030000,1.5
chr11,69990000,70000000,chr11,70020000,70030000,1.5
chr11,76160000,76170000,chr11,76400000,76410000,1.5
chr11,106490000,106500000,chr11,106500000,106510000,1.5
chr11,105120000,105130000,chr11,105180000,105190000,1.5
chr11,104380000,104390000,chr11,104460000,104470000,1.5
chr8,81480000,81490000,chr8,81630000,81640000,1.5
chr8,81480000,81490000,chr8,81760000,81770000,1.5
chr8,81500000,81510000,chr8,81610000,81620000,1.5
chr11,100470000,100480000,chr11,100520000,100530000,1.5
chr2,13680000,13690000,chr2,13750000,13760000,1.5
chr8,81770000,81780000,chr8,81810000,81820000,1.5
chr8,84190000,84200000,chr8,84230000,84240000,1.5
chr1,128760000,128770000,chr1,128820000,128830000,1.5
chr2,11640000,11650000,chr2,11710000,11720000,1.5
chr8,94600000,94610000,chr8,94630000,94640000,1.5
chr8,104630000,104640000,chr8,104650000,104660000,1.5
chr8,109560000,109570000,chr8,109600000,109610000,1.5
chr11,96780000,96790000,chr11,96830000,96840000,1.5
chr11,96780000,96790000,chr11,96820000,96830000,1.5
chr11,96770000,96780000,chr11,97180000,97190000,1.5
chr8,119420000,119430000,chr8,119840000,119850000,1.5
chr1,132000000,132010000,chr1,132010000,132020000,1.5
chr8,119810000,119820000,chr8,119840000,119850000,1.5
chr1,133030000,133040000,chr1,133130000,133140000,1.5
chr8,122910000,122920000,chr8,123010000,123020000,1.5
chr8,122910000,122920000,chr8,123020000,123030000,1.5
chr11,83220000,83230000,chr11,83300000,83310000,1.5
chr11,46270000,46280000,chr11,46380000,46390000,1.5
chr9,32720000,32730000,chr9,32930000,32940000,1.5
chr9,32800000,32810000,chr9,32900000,32910000,1.5
chr10,99240000,99250000,chr10,99260000,99270000,1.5
chr10,98780000,98790000,chr10,98880000,98890000,1.5
chr10,98680000,98690000,chr10,98910000,98920000,1.5
chr9,114440000,114450000,chr9,114630000,114640000,1.5
chr9,114450000,114460000,chr9,114490000,114500000,1.5
chr10,96410000,96420000,chr10,96620000,96630000,1.5
chr10,96400000,96410000,chr10,96620000,96630000,1.5
chr10,96390000,96400000,chr10,96570000,96580000,1.5
chr10,81500000,81510000,chr10,81540000,81550000,1.5
chr10,80290000,80300000,chr10,80320000,80330000,1.5
chr10,80010000,80020000,chr10,80160000,80170000,1.5
chr10,79980000,79990000,chr10,80160000,80170000,1.5
chr9,119930000,119940000,chr9,119980000,119990000,1.5
chr1,153500000,153510000,chr1,153740000,153750000,1.5
chr9,120030000,120040000,chr9,120070000,120080000,1.5
chr10,12810000,12820000,chr10,12820000,12830000,1.5
chr1,164130000,164140000,chr1,164270000,164280000,1.5
chr10,12860000,12870000,chr10,12880000,12890000,1.5
chr10,61450000,61460000,chr10,61640000,61650000,1.5
chr10,57740000,57750000,chr10,57790000,57800000,1.5
chr10,18910000,18920000,chr10,19060000,19070000,1.5
chr10,18950000,18960000,chr10,19000000,19010000,1.5
chr10,18950000,18960000,chr10,19010000,19020000,1.5
chr1,161750000,161760000,chr1,161780000,161790000,1.5
chr10,19060000,19070000,chr10,19120000,19130000,1.5
chr10,21180000,21190000,chr10,21250000,21260000,1.5
chr1,144270000,144280000,chr1,144330000,144340000,1.5
chr10,117790000,117800000,chr10,118140000,118150000,1.5
chr11,34770000,34780000,chr11,34790000,34800000,1.5
chr10,117860000,117870000,chr10,118090000,118100000,1.5
chr1,191990000,192000000,chr1,192100000,192110000,1.5
chr11,32000000,32010000,chr11,32100000,32110000,1.5
chr9,44560000,44570000,chr9,44580000,44590000,1.5
chr11,20740000,20750000,chr11,21170000,21180000,1.5
chr9,45990000,46000000,chr9,46010000,46020000,1.5
chr11,11670000,11680000,chr11,11730000,11740000,1.5
chr9,53610000,53620000,chr9,53620000,53630000,1.5
chr9,59650000,59660000,chr9,59670000,59680000,1.5
chr9,60990000,61000000,chr9,61700000,61710000,1.5
chr9,61670000,61680000,chr9,61700000,61710000,1.5
chr9,65520000,65530000,chr9,65540000,65550000,1.5
chr9,66980000,66990000,chr9,67040000,67050000,1.5
chr10,128740000,128750000,chr10,128820000,128830000,1.5
chr10,128740000,128750000,chr10,128800000,128810000,1.5
chr10,128740000,128750000,chr10,128780000,128790000,1.5
chr10,128490000,128500000,chr10,128520000,128530000,1.5
chr10,127640000,127650000,chr10,128270000,128280000,1.5
chr9,69290000,69300000,chr9,69310000,69320000,1.5
chr9,78440000,78450000,chr9,78480000,78490000,1.5
chr10,127160000,127170000,chr10,127260000,127270000,1.5
chr9,88320000,88330000,chr9,88380000,88390000,1.5
chr10,126970000,126980000,chr10,127070000,127080000,1.5
chr10,118500000,118510000,chr10,118540000,118550000,1.5
chr9,107980000,107990000,chr9,108000000,108010000,1.5
chr10,117860000,117870000,chr10,118100000,118110000,1.5
chr11,106660000,106670000,chr11,106750000,106760000,1.5
chr8,72270000,72280000,chr8,72310000,72320000,1.5
chr8,72260000,72270000,chr8,72350000,72360000,1.5
chr14,19820000,19830000,chr14,20080000,20090000,1.5
chr14,14040000,14050000,chr14,14090000,14100000,1.5
chr7,16280000,16290000,chr7,16310000,16320000,1.5
chr3,30600000,30610000,chr3,31090000,31100000,1.5
chr1,106150000,106160000,chr1,106170000,106180000,1.5
chr13,112390000,112400000,chr13,112410000,112420000,1.5
chr13,112280000,112290000,chr13,112440000,112450000,1.5
chr7,16290000,16300000,chr7,16450000,16460000,1.5
chr7,16840000,16850000,chr7,16920000,16930000,1.5
chr2,30950000,30960000,chr2,30980000,30990000,1.5
chr7,19300000,19310000,chr7,19360000,19370000,1.5
chr7,19300000,19310000,chr7,19500000,19510000,1.5
chr13,55510000,55520000,chr13,55530000,55540000,1.5
chr1,106610000,106620000,chr1,106640000,106650000,1.5
chr7,19660000,19670000,chr7,19710000,19720000,1.5
chr7,24360000,24370000,chr7,24410000,24420000,1.5
chr7,25080000,25090000,chr7,25230000,25240000,1.5
chr13,45920000,45930000,chr13,45960000,45970000,1.5
chr13,45900000,45910000,chr13,45920000,45930000,1.5
chr13,45850000,45860000,chr13,45910000,45920000,1.5
chr2,30360000,30370000,chr2,30390000,30400000,1.5
chr13,44730000,44740000,chr13,44790000,44800000,1.5
chr7,27500000,27510000,chr7,27550000,27560000,1.5
chr7,28780000,28790000,chr7,28800000,28810000,1.5
chr7,28780000,28790000,chr7,28810000,28820000,1.5
chr7,28790000,28800000,chr7,28810000,28820000,1.5
chr14,14630000,14640000,chr14,78690000,78700000,1.5
chr14,20010000,20020000,chr14,20060000,20070000,1.5
chr13,30830000,30840000,chr13,30970000,30980000,1.5
chr7,12960000,12970000,chr7,13000000,13010000,1.5
chr14,55880000,55890000,chr14,55910000,55920000,1.5
chr14,55880000,55890000,chr14,55900000,55910000,1.5
chr6,108290000,108300000,chr6,108310000,108320000,1.5
chr6,120080000,120090000,chr6,120190000,120200000,1.5
chr14,54220000,54230000,chr14,54650000,54660000,1.5
chr6,122890000,122900000,chr6,122920000,122930000,1.5
chr14,54210000,54220000,chr14,54490000,54500000,1.5
chr14,54210000,54220000,chr14,54230000,54240000,1.5
chr6,128880000,128890000,chr6,129210000,129220000,1.5
chr6,128880000,128890000,chr6,129220000,129230000,1.5
chr14,51890000,51900000,chr14,52020000,52030000,1.5
chr6,129180000,129190000,chr6,129260000,129270000,1.5
chr1,74200000,74210000,chr1,74260000,74270000,1.5
chr14,51880000,51890000,chr14,52020000,52030000,1.5
chr2,61490000,61500000,chr2,61560000,61570000,1.5
chr6,129240000,129250000,chr6,129300000,129310000,1.5
chr6,129280000,129290000,chr6,136930000,136940000,1.5
chr6,136460000,136470000,chr6,136550000,136560000,1.5
chr14,34710000,34720000,chr14,34760000,34770000,1.5
chr14,31930000,31940000,chr14,32150000,32160000,1.5
chr6,149130000,149140000,chr6,149180000,149190000,1.5
chr6,149190000,149200000,chr6,149370000,149380000,1.5
chr14,27340000,27350000,chr14,27410000,27420000,1.5
chr6,149360000,149370000,chr6,149370000,149380000,1.5
chr14,20880000,20890000,chr14,21030000,21040000,1.5
chr13,41380000,41390000,chr13,41570000,41580000,1.5
chr13,30740000,30750000,chr13,30970000,30980000,1.5
chr2,24900000,24910000,chr2,24920000,24930000,1.5
chr7,116450000,116460000,chr7,116500000,116510000,1.5
chr12,73840000,73850000,chr12,73900000,73910000,1.5
chr7,125500000,125510000,chr7,125560000,125570000,1.5
chr12,69440000,69450000,chr12,69500000,69510000,1.5
chr12,69440000,69450000,chr12,69470000,69480000,1.5
chr12,69380000,69390000,chr12,69500000,69510000,1.5
chr7,131390000,131400000,chr7,131410000,131420000,1.5
chr7,132730000,132740000,chr7,132850000,132860000,1.5
chr7,141090000,141100000,chr7,141130000,141140000,1.5
chr12,36010000,36020000,chr12,36130000,36140000,1.5
chr12,36010000,36020000,chr12,36030000,36040000,1.5
chr8,13600000,13610000,chr8,13660000,13670000,1.5
chr12,25860000,25870000,chr12,26060000,26070000,1.5
chr2,25150000,25160000,chr2,25220000,25230000,1.5
chr8,22800000,22810000,chr8,22830000,22840000,1.5
chr8,25040000,25050000,chr8,25060000,25070000,1.5
chr8,25270000,25280000,chr8,25570000,25580000,1.5
chr8,25600000,25610000,chr8,25750000,25760000,1.5
chr8,34100000,34110000,chr8,34150000,34160000,1.5
chr8,34100000,34110000,chr8,34160000,34170000,1.5
chr8,70130000,70140000,chr8,70230000,70240000,1.5
chr8,70670000,70680000,chr8,70760000,70770000,1.5
chr8,70670000,70680000,chr8,70840000,70850000,1.5
chr11,115410000,115420000,chr11,115530000,115540000,1.5
chr11,115410000,115420000,chr11,115510000,115520000,1.5
chr11,107450000,107460000,chr11,107470000,107480000,1.5
chr7,117420000,117430000,chr7,117610000,117620000,1.5
chr12,84190000,84200000,chr12,84240000,84250000,1.5
chr13,24630000,24640000,chr13,24680000,24690000,1.5
chr7,110840000,110850000,chr7,111080000,111090000,1.5
chr13,24410000,24420000,chr13,24680000,24690000,1.5
chr7,68260000,68270000,chr7,68280000,68290000,1.5
chr7,68270000,68280000,chr7,68280000,68290000,1.5
chr7,68280000,68290000,chr7,68320000,68330000,1.5
chr7,73520000,73530000,chr7,73550000,73560000,1.5
chr13,23450000,23460000,chr13,23540000,23550000,1.5
chr13,21930000,21940000,chr13,22020000,22030000,1.5
chr7,73520000,73530000,chr7,73580000,73590000,1.5
chr7,73520000,73530000,chr7,73590000,73600000,1.5
chr13,5770000,5780000,chr13,5860000,5870000,1.5
chr13,5770000,5780000,chr13,5780000,5790000,1.5
chr7,75370000,75380000,chr7,75390000,75400000,1.5
chr7,75370000,75380000,chr7,75450000,75460000,1.5
chr7,75480000,75490000,chr7,75700000,75710000,1.5
chr7,75600000,75610000,chr7,75610000,75620000,1.5
chr7,75650000,75660000,chr7,75700000,75710000,1.5
chr12,105960000,105970000,chr12,106030000,106040000,1.5
chr7,82860000,82870000,chr7,83650000,83660000,1.5
chr12,100890000,100900000,chr12,100900000,100910000,1.5
chr7,100490000,100500000,chr7,100530000,100540000,1.5
chr12,86800000,86810000,chr12,86920000,86930000,1.5
chr12,86800000,86810000,chr12,86830000,86840000,1.5
chr1,127240000,127250000,chr1,127320000,127330000,1.5
chr1,127770000,127780000,chr1,127820000,127830000,1.5
chr12,85440000,85450000,chr12,85660000,85670000,1.5
chr10,19490000,19500000,chr10,19590000,19600000,1.5
